symbol_rank,symbol,symbol_frequency,arxiv_id,categories,text_source,matched_text,usage_context,extraction_rule,concept_IRI,canonical_label,domain_tags,source_provenance,source_status,start_char,end_char
20,I,29,2606.18245v1,math.AC,title_abstract,I,"For a non-free maximal Cohen-Macaulay (=MCM) $A$-module $M$ and an integer $i\ge 1$, it is well known that the functions $n \mapsto \ell(Tor_i^A(M,N/I^{n+1}N))$ and $n \mapsto \ell(Ext^i_A(M,N/I^{n+1}N))$ are of polynomial types of degrees $r_i^{I,N}(M)$ and $s_{I,N}^i(M)$, respectively. We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$.",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18245v1,metadata_abstract,575,576
25,m,28,2606.18245v1,math.AC,title_abstract,m,"For a non-free maximal Cohen-Macaulay (=MCM) $A$-module $M$ and an integer $i\ge 1$, it is well known that the functions $n \mapsto \ell(Tor_i^A(M,N/I^{n+1}N))$ and $n \mapsto \ell(Ext^i_A(M,N/I^{n+1}N))$ are of polynomial types of degrees $r_i^{I,N}(M)$ and $s_{I,N}^i(M)$, respectively. We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$. \end",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18245v1,metadata_abstract,610,611
20,I,29,2606.18245v1,math.AC,title_abstract,I,"For a non-free maximal Cohen-Macaulay (=MCM) $A$-module $M$ and an integer $i\ge 1$, it is well known that the functions $n \mapsto \ell(Tor_i^A(M,N/I^{n+1}N))$ and $n \mapsto \ell(Ext^i_A(M,N/I^{n+1}N))$ are of polynomial types of degrees $r_i^{I,N}(M)$ and $s_{I,N}^i(M)$, respectively. We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$. \end",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18245v1,metadata_abstract,680,681
35,\le,20,2606.18245v1,math.AC,title_abstract,\le,"For a non-free maximal Cohen-Macaulay (=MCM) $A$-module $M$ and an integer $i\ge 1$, it is well known that the functions $n \mapsto \ell(Tor_i^A(M,N/I^{n+1}N))$ and $n \mapsto \ell(Ext^i_A(M,N/I^{n+1}N))$ are of polynomial types of degrees $r_i^{I,N}(M)$ and $s_{I,N}^i(M)$, respectively. We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$. \end",spaCy MathEntRuler entity,http://cll.niimm.ksu.ru/ontologies/mathematics#E1202,Inequality,logic,https://arxiv.org/pdf/2606.18245v1,metadata_abstract,687,690
20,I,29,2606.18245v1,math.AC,title_abstract,I,"For a non-free maximal Cohen-Macaulay (=MCM) $A$-module $M$ and an integer $i\ge 1$, it is well known that the functions $n \mapsto \ell(Tor_i^A(M,N/I^{n+1}N))$ and $n \mapsto \ell(Ext^i_A(M,N/I^{n+1}N))$ are of polynomial types of degrees $r_i^{I,N}(M)$ and $s_{I,N}^i(M)$, respectively. We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$. \end",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18245v1,metadata_abstract,696,697
12,N,39,2606.18245v1,math.AC,title_abstract,N,"For a non-free maximal Cohen-Macaulay (=MCM) $A$-module $M$ and an integer $i\ge 1$, it is well known that the functions $n \mapsto \ell(Tor_i^A(M,N/I^{n+1}N))$ and $n \mapsto \ell(Ext^i_A(M,N/I^{n+1}N))$ are of polynomial types of degrees $r_i^{I,N}(M)$ and $s_{I,N}^i(M)$, respectively. We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$. \end",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18245v1,metadata_abstract,698,699
20,I,29,2606.18245v1,math.AC,title_abstract,I,"For a non-free maximal Cohen-Macaulay (=MCM) $A$-module $M$ and an integer $i\ge 1$, it is well known that the functions $n \mapsto \ell(Tor_i^A(M,N/I^{n+1}N))$ and $n \mapsto \ell(Ext^i_A(M,N/I^{n+1}N))$ are of polynomial types of degrees $r_i^{I,N}(M)$ and $s_{I,N}^i(M)$, respectively. We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$. \end",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18245v1,metadata_abstract,715,716
35,\le,20,2606.18245v1,math.AC,title_abstract,\le,"We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$. \end",spaCy MathEntRuler entity,http://cll.niimm.ksu.ru/ontologies/mathematics#E1202,Inequality,logic,https://arxiv.org/pdf/2606.18245v1,metadata_abstract,722,725
20,I,29,2606.18245v1,math.AC,title_abstract,I,"We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$. \end",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18245v1,metadata_abstract,731,732
12,N,39,2606.18245v1,math.AC,title_abstract,N,"We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$. \end",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18245v1,metadata_abstract,733,734
20,I,29,2606.18245v1,math.AC,title_abstract,I,"We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$. \end",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18245v1,metadata_abstract,753,754
20,I,29,2606.18245v1,math.AC,title_abstract,I,"We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$. \end",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18245v1,metadata_abstract,769,770
20,I,29,2606.18245v1,math.AC,title_abstract,I,"We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$. \end",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18245v1,metadata_abstract,785,786
20,I,29,2606.18245v1,math.AC,title_abstract,I,"We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$. \end",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18245v1,metadata_abstract,801,802
12,N,39,2606.18245v1,math.AC,title_abstract,N,"We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$. \end",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18245v1,metadata_abstract,803,804
96,\end,3,2606.18245v1,math.AC,title_abstract,\end,"We prove that $r_i^{I,N}(M)\le t-1$ and $s^i_{I,N}(M)\le t-1$ and when $I$ is the maximal ideal $\mathfrak{m}$, both the inequalities become equalities. We also show that $r_i^{I,N}(M)\le r_1^{I,N}(Ω^dk)$, $s^i_{I,N}(M)\le s^1_{I,N}(Ω^dk)$ and $r_i^{I,N}(Ω^dk)=r_1^{I,N}(Ω^dk)=s^1_{I,N}(Ω^dk)=s^i_{I,N}(Ω^dk)$. \end",spaCy MathEntRuler entity,,,,https://arxiv.org/pdf/2606.18245v1,metadata_abstract,814,818
17,\frac,32,2606.18238v1,math.AG,title_abstract,\frac,"xceptional collections for canonical stacks of log del Pezzo surfaces with $\frac13(1,1)$ singularities We study derived categories associated with log del Pezzo surfaces whose singularities are of type $\frac{1}{3}(1,1)$. For such a surface $X$, we consider the canonical smooth Deligne--Mumford stack $π:\mathcal X\to X$ and compare it with the singular coarse surface $X$.",spaCy MathEntRuler entity,http://example.org/mathkg/Division,Division,general-mathematics,https://arxiv.org/pdf/2606.18238v1,metadata_abstract,77,82
17,\frac,32,2606.18238v1,math.AG,title_abstract,\frac,"xceptional collections for canonical stacks of log del Pezzo surfaces with $\frac13(1,1)$ singularities We study derived categories associated with log del Pezzo surfaces whose singularities are of type $\frac{1}{3}(1,1)$. For such a surface $X$, we consider the canonical smooth Deligne--Mumford stack $π:\mathcal X\to X$ and compare it with the singular coarse surface $X$. Our main result proves that, if $X$ is a complex log del Pezzo surface whose singularities are all of type $\frac{1}{3}(1,1)$, then $D^b(\operatorname{coh}\mathcal X)$ admits a full exceptional collection.",spaCy MathEntRuler entity,http://example.org/mathkg/Division,Division,general-mathematics,https://arxiv.org/pdf/2606.18238v1,metadata_abstract,205,210
16,X,32,2606.18238v1,math.AG,title_abstract,X,"xceptional collections for canonical stacks of log del Pezzo surfaces with $\frac13(1,1)$ singularities We study derived categories associated with log del Pezzo surfaces whose singularities are of type $\frac{1}{3}(1,1)$. For such a surface $X$, we consider the canonical smooth Deligne--Mumford stack $π:\mathcal X\to X$ and compare it with the singular coarse surface $X$. Our main result proves that, if $X$ is a complex log del Pezzo surface whose singularities are all of type $\frac{1}{3}(1,1)$, then $D^b(\operatorname{coh}\mathcal X)$ admits a full exceptional collection.",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18238v1,metadata_abstract,244,245
5,\mathcal,68,2606.18238v1,math.AG,title_abstract,\mathcal,"xceptional collections for canonical stacks of log del Pezzo surfaces with $\frac13(1,1)$ singularities We study derived categories associated with log del Pezzo surfaces whose singularities are of type $\frac{1}{3}(1,1)$. For such a surface $X$, we consider the canonical smooth Deligne--Mumford stack $π:\mathcal X\to X$ and compare it with the singular coarse surface $X$. Our main result proves that, if $X$ is a complex log del Pezzo surface whose singularities are all of type $\frac{1}{3}(1,1)$, then $D^b(\operatorname{coh}\mathcal X)$ admits a full exceptional collection.",spaCy MathEntRuler entity,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,set-theory,https://arxiv.org/pdf/2606.18238v1,metadata_abstract,307,315
56,\to,12,2606.18238v1,math.AG,title_abstract,\to,"xceptional collections for canonical stacks of log del Pezzo surfaces with $\frac13(1,1)$ singularities We study derived categories associated with log del Pezzo surfaces whose singularities are of type $\frac{1}{3}(1,1)$. For such a surface $X$, we consider the canonical smooth Deligne--Mumford stack $π:\mathcal X\to X$ and compare it with the singular coarse surface $X$. Our main result proves that, if $X$ is a complex log del Pezzo surface whose singularities are all of type $\frac{1}{3}(1,1)$, then $D^b(\operatorname{coh}\mathcal X)$ admits a full exceptional collection.",spaCy MathEntRuler entity,http://cll.niimm.ksu.ru/ontologies/mathematics#E1324,Map,general-mathematics,https://arxiv.org/pdf/2606.18238v1,metadata_abstract,317,320
16,X,32,2606.18238v1,math.AG,title_abstract,X,"xceptional collections for canonical stacks of log del Pezzo surfaces with $\frac13(1,1)$ singularities We study derived categories associated with log del Pezzo surfaces whose singularities are of type $\frac{1}{3}(1,1)$. For such a surface $X$, we consider the canonical smooth Deligne--Mumford stack $π:\mathcal X\to X$ and compare it with the singular coarse surface $X$. Our main result proves that, if $X$ is a complex log del Pezzo surface whose singularities are all of type $\frac{1}{3}(1,1)$, then $D^b(\operatorname{coh}\mathcal X)$ admits a full exceptional collection.",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18238v1,metadata_abstract,321,322
16,X,32,2606.18238v1,math.AG,title_abstract,X,"xceptional collections for canonical stacks of log del Pezzo surfaces with $\frac13(1,1)$ singularities We study derived categories associated with log del Pezzo surfaces whose singularities are of type $\frac{1}{3}(1,1)$. For such a surface $X$, we consider the canonical smooth Deligne--Mumford stack $π:\mathcal X\to X$ and compare it with the singular coarse surface $X$. Our main result proves that, if $X$ is a complex log del Pezzo surface whose singularities are all of type $\frac{1}{3}(1,1)$, then $D^b(\operatorname{coh}\mathcal X)$ admits a full exceptional collection. The proof combines rationality of log del Pezzo surfaces, Orlov's blow-up formula, and the special McKay correspondence of Ishii--Ueda.",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18238v1,metadata_abstract,373,374
16,X,32,2606.18238v1,math.AG,title_abstract,X,"xceptional collections for canonical stacks of log del Pezzo surfaces with $\frac13(1,1)$ singularities We study derived categories associated with log del Pezzo surfaces whose singularities are of type $\frac{1}{3}(1,1)$. For such a surface $X$, we consider the canonical smooth Deligne--Mumford stack $π:\mathcal X\to X$ and compare it with the singular coarse surface $X$. Our main result proves that, if $X$ is a complex log del Pezzo surface whose singularities are all of type $\frac{1}{3}(1,1)$, then $D^b(\operatorname{coh}\mathcal X)$ admits a full exceptional collection. The proof combines rationality of log del Pezzo surfaces, Orlov's blow-up formula, and the special McKay correspondence of Ishii--Ueda.",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18238v1,metadata_abstract,410,411
17,\frac,32,2606.18238v1,math.AG,title_abstract,\frac,"For such a surface $X$, we consider the canonical smooth Deligne--Mumford stack $π:\mathcal X\to X$ and compare it with the singular coarse surface $X$. Our main result proves that, if $X$ is a complex log del Pezzo surface whose singularities are all of type $\frac{1}{3}(1,1)$, then $D^b(\operatorname{coh}\mathcal X)$ admits a full exceptional collection. The proof combines rationality of log del Pezzo surfaces, Orlov's blow-up formula, and the special McKay correspondence of Ishii--Ueda.",spaCy MathEntRuler entity,http://example.org/mathkg/Division,Division,general-mathematics,https://arxiv.org/pdf/2606.18238v1,metadata_abstract,485,490
5,\mathcal,68,2606.18238v1,math.AG,title_abstract,\mathcal,"For such a surface $X$, we consider the canonical smooth Deligne--Mumford stack $π:\mathcal X\to X$ and compare it with the singular coarse surface $X$. Our main result proves that, if $X$ is a complex log del Pezzo surface whose singularities are all of type $\frac{1}{3}(1,1)$, then $D^b(\operatorname{coh}\mathcal X)$ admits a full exceptional collection. The proof combines rationality of log del Pezzo surfaces, Orlov's blow-up formula, and the special McKay correspondence of Ishii--Ueda. We then specialize to a general degree $10$ hypersurface $X_{10}\subset \mathbb P(1,2,3,5)$.",spaCy MathEntRuler entity,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,set-theory,https://arxiv.org/pdf/2606.18238v1,metadata_abstract,532,540
16,X,32,2606.18238v1,math.AG,title_abstract,X,"For such a surface $X$, we consider the canonical smooth Deligne--Mumford stack $π:\mathcal X\to X$ and compare it with the singular coarse surface $X$. Our main result proves that, if $X$ is a complex log del Pezzo surface whose singularities are all of type $\frac{1}{3}(1,1)$, then $D^b(\operatorname{coh}\mathcal X)$ admits a full exceptional collection. The proof combines rationality of log del Pezzo surfaces, Orlov's blow-up formula, and the special McKay correspondence of Ishii--Ueda. We then specialize to a general degree $10$ hypersurface $X_{10}\subset \mathbb P(1,2,3,5)$.",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18238v1,metadata_abstract,541,542
16,X,32,2606.18238v1,math.AG,title_abstract,X,"Our main result proves that, if $X$ is a complex log del Pezzo surface whose singularities are all of type $\frac{1}{3}(1,1)$, then $D^b(\operatorname{coh}\mathcal X)$ admits a full exceptional collection. The proof combines rationality of log del Pezzo surfaces, Orlov's blow-up formula, and the special McKay correspondence of Ishii--Ueda. We then specialize to a general degree $10$ hypersurface $X_{10}\subset \mathbb P(1,2,3,5)$. The Corti--Heuberger cascade identifies its minimal resolution as $\widetilde{X}_{10}\cong \operatorname{Bl}8\mathbb F_3$, and therefore the canonical stack $\mathcal X_{10}$ has a full exceptional collection of length $13$.",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18238v1,metadata_abstract,777,778
3,\mathbb,95,2606.18238v1,math.AG,title_abstract,\mathbb,"Our main result proves that, if $X$ is a complex log del Pezzo surface whose singularities are all of type $\frac{1}{3}(1,1)$, then $D^b(\operatorname{coh}\mathcal X)$ admits a full exceptional collection. The proof combines rationality of log del Pezzo surfaces, Orlov's blow-up formula, and the special McKay correspondence of Ishii--Ueda. We then specialize to a general degree $10$ hypersurface $X_{10}\subset \mathbb P(1,2,3,5)$. The Corti--Heuberger cascade identifies its minimal resolution as $\widetilde{X}_{10}\cong \operatorname{Bl}8\mathbb F_3$, and therefore the canonical stack $\mathcal X_{10}$ has a full exceptional collection of length $13$.",spaCy MathEntRuler entity,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,set-theory,https://arxiv.org/pdf/2606.18238v1,metadata_abstract,791,798
55,P,12,2606.18238v1,math.AG,title_abstract,P,"Our main result proves that, if $X$ is a complex log del Pezzo surface whose singularities are all of type $\frac{1}{3}(1,1)$, then $D^b(\operatorname{coh}\mathcal X)$ admits a full exceptional collection. The proof combines rationality of log del Pezzo surfaces, Orlov's blow-up formula, and the special McKay correspondence of Ishii--Ueda. We then specialize to a general degree $10$ hypersurface $X_{10}\subset \mathbb P(1,2,3,5)$. The Corti--Heuberger cascade identifies its minimal resolution as $\widetilde{X}_{10}\cong \operatorname{Bl}8\mathbb F_3$, and therefore the canonical stack $\mathcal X_{10}$ has a full exceptional collection of length $13$.",spaCy MathEntRuler entity,http://example.org/mathkg/Variable,Variable,general-mathematics,https://arxiv.org/pdf/2606.18238v1,metadata_abstract,799,800
